Issuer Code,Issuer Precinct,Issuing Agency,Issuer Command
950782,9,P,0009
952256,6,P,0006
958058,803,P,0803
666426,837,X,0837
948639,71,P,0071
938970,71,P,0071
959418,120,P,0120
961519,120,P,0120
523806,5,X,0005
523866,5,X,0005
959638,113,P,0113
958360,808,P,0808
962545,808,P,0808
957820,0,S,KS15
957145,5,P,0005
923866,5,H,0005
523766,1,X,0001
823866,1,X,0001
0,1,X,0001
723066,5,X,0005
344536,504,P,T504
938768,45,P,0045
978368,46,P,0046
961409,23,P,0023
919270,48,P,0048
954779,48,P,0048
927055,163,P,0163
962833,40,P,0040
945781,26,P,0026
945751,29,P,0029
941891,23,P,0023
958312,60,P,0060
954034,72,P,0072
957589,70,P,0070
957757,9,P,0009
957326,9,P,0009
967671,9,P,0009
960352,9,P,0009
998859,530,P,0530
924462,0,P,053O
956691,94,P,0094
953860,32,P,0032
941277,82,P,0082
960280,40,P,0040
948026,66,P,0066
929595,61,P,0061
934710,70,P,0070
962425,17,P,0017
945992,90,P,0090
903237,94,P,0094
963788,94,P,0094
953542,90,P,0090
945320,24,P,0024
954510,114,P,0114
958527,34,P,0034
958529,39,P,0039
895500,14,P,0014
943190,61,P,0061
989892,72,P,0072
901520,70,P,0070
959097,70,P,0070
960861,13,P,0013
959248,83,P,0083
935480,23,P,0023
957342,34,P,0034
958527,20,P,0020
954687,26,P,0026
952373,17,P,0017
939742,13,P,0013
936737,70,P,0070
954777,70,P,0070
346001,106,P,T106
0,102,P,T102
916771,0,P,XX71
957792,71,P,0071
958089,71,P,0071
925521,71,P,0071
928341,71,P,0071
935602,106,P,0106
940797,105,P,0105
953976,110,P,0110
954515,109,P,0109
622223,109,P,0109
902255,104,P,0104
0,67,P,0067
961253,21,P,0021
932942,72,P,0072
976619,70,P,0070
959491,70,P,0070
960591,23,P,0023
932640,28,P,0028
953492,77,P,0077
961004,21,P,0021
956114,71,P,0071
960257,72,P,0072
960198,70,P,0070
935818,106,P,0106
961263,106,P,0106
945349,34,P,0034
970726,78,P,0078
953050,78,P,0078
939591,33,P,0033
921370,0,S,QW20
961768,14,P,0014
955635,70,P,0070
936108,681,P,0681
954314,23,P,0023
960624,42,P,0042
947133,66,P,0066
927330,112,P,0112
957596,104,P,0104
949670,78,P,0078
952872,112,P,0112
957763,112,P,0112
944624,24,P,0024
954143,68,P,0068
956338,103,P,0103
962550,104,P,0104
962054,114,P,0114
937496,14,P,0014
687641,0,S,MW02
958601,76,P,0076
958607,76,P,0076
584590,0,S,MN07
687112,0,S,MN08
927626,46,P,0046
255052,0,P,MNTE
956736,77,P,0077
923302,61,P,0061
961796,72,P,0072
986263,105,P,0105
955098,20,P,0020
943661,111,P,0111
943499,102,P,0102
950271,62,P,0062
947159,70,P,0070
686320,0,S,BK14
948667,19,P,0019
934803,50,P,0050
960674,48,P,0048
961554,46,P,0046
361055,0,P,BXTE
365910,0,P,BXTE
959361,672,P,0672
958520,61,P,0061
952282,76,P,0076
953986,801,P,0801
935609,102,P,0102
928725,0,P,0000
925323,105,P,0105
959401,19,P,0019
924434,19,P,0019
962040,110,P,0110
934242,41,P,0041
962419,44,P,0044
900684,33,P,0033
956600,33,P,0033
960743,33,P,0033
957347,43,P,0043
958921,74,P,0074
907060,78,P,0078
962829,62,P,0062
952375,102,P,0102
924078,102,P,0102
938550,19,P,0019
960885,19,P,0019
961574,114,P,0114
930572,114,P,0114
492445,9,P,0009
950646,13,P,0013
961622,66,P,0066
961622,1,P,0001
945385,0,P,0000
937806,109,P,0109
961509,109,P,0109
365807,402,P,T402
566454,402,P,T402
945909,68,P,0068
962925,102,P,0102
957939,107,P,0107
960164,102,P,0102
960300,34,P,0034
903166,34,P,0034
929117,111,P,0111
936124,111,P,0111
961069,111,P,0111
961928,88,P,0088
959031,88,P,0088
943969,88,P,0088
969788,68,P,0068
950588,68,P,0068
955206,111,P,0111
941542,169,P,0169
357082,0,P,BMTE
957880,699,P,0699
957701,69,P,0069
349460,0,P,MTPU
961232,77,P,0077
952409,42,P,0042
955418,44,P,0044
958013,84,P,0084
923432,77,P,0077
933587,77,P,0077
962459,104,P,0104
959547,23,P,0023
958135,26,P,0026
356214,0,P,MNTE
963327,122,P,0122
100558,976,P,0976
100939,976,P,0976
561222,0,P,NYPD
955237,46,P,0046
961817,91,P,0091
960864,84,P,0084
932615,84,P,0084
937043,84,P,0084
947450,84,P,0084
647929,0,S,KS12
637000,0,S,QE08
987669,66,P,0066
100293,976,X,0976
125439,968,M,0968
961304,83,P,0083
959755,25,P,0025
955265,23,P,0023
956776,0,P,0000
958877,44,P,0044
612317,0,S,BX08
955240,68,P,0068
962524,38,P,0038
960457,66,P,0066
963266,28,P,0028
569012,917,X,0917
787558,977,X,0977
957044,94,P,0094
962507,94,P,0094
957157,94,P,0094
948952,52,P,0052
936283,52,P,0052
961278,52,P,0052
958629,50,P,0050
960662,48,P,0048
927487,0,P,0000
955662,60,P,0060
961608,66,P,0066
943438,13,P,0013
963053,5,P,0005
960518,107,P,0107
361290,0,P,MTTF
350692,502,P,T502
661524,114,P,0114
366456,0,P,QNTE
366568,401,P,0401
363042,402,P,T402
364917,0,P,MNTE
954458,106,P,0106
959166,114,P,0114
337666,0,P,BXON
385145,0,P,BXTE
545162,301,P,T301
958799,114,P,0114
364834,402,P,T402
361795,401,P,T401
365856,302,P,T302
940257,114,P,0114
961245,66,P,0066
943530,123,P,0123
943536,123,P,0123
942545,34,P,0034
940704,34,P,0034
936597,420,P,0420
160347,7,K,0007
160460,3,K,0003
939597,420,P,0420
961686,46,P,0046
958955,46,P,0046
957452,46,P,0046
961941,46,P,0046
931142,163,P,0163
957512,43,P,0043
937953,41,P,0041
957828,50,P,0050
937467,50,P,0050
959257,50,P,0050
932094,50,P,0050
932322,50,P,0050
956520,50,P,0050
954240,48,P,0048
961614,48,P,0048
954838,46,P,0046
957893,7,P,0007
958959,46,P,0046
939025,112,P,0112
958661,115,P,0115
962816,60,P,0060
941149,79,P,0079
953359,81,P,0081
960684,79,P,0079
958253,60,P,0060
955490,44,P,0044
937728,108,P,0108
953809,75,P,0075
954685,75,P,0075
47954,642,P,0642
47768,302,P,0302
45007,0,P,0 42
958660,803,P,0803
962723,803,P,0803
955020,824,P,0824
963142,803,P,0803
962735,803,P,0803
110467,837,E,0837
660646,0,S,FKLL
956114,120,P,0120
949160,120,P,0120
955732,447,P,0447
955432,447,P,0447
961053,68,P,0068
933305,73,P,0073
931306,75,P,0075
933010,123,P,0123
938156,123,P,0123
939520,123,P,0123
959329,120,P,0120
957461,123,P,0123
947575,123,P,0123
959311,122,P,0122
931910,123,P,0123
962248,123,P,0123
950038,76,P,0076
951882,76,P,0076
954082,76,P,0076
961049,70,P,0070
956849,63,P,0063
960388,63,P,0063
960385,63,P,0063
946631,63,P,0063
941846,801,P,0801
948253,807,P,0807
961924,120,P,0120
927587,121,P,0121
957750,120,P,0120
962705,120,P,0120
694166,1,X,0001
957586,113,P,0113
955107,13,P,0013
955917,103,P,0103
949669,102,P,0102
955033,113,P,0113
959800,113,P,0113
927809,69,P,0069
917530,102,P,0102
949388,101,P,0101
957922,113,P,0113
952875,47,P,0047
952792,49,P,0049
955637,46,P,0046
952305,46,P,0046
961916,0,P,0000
947688,72,P,0072
945704,7,P,0007
947614,7,P,0007
952837,7,P,0007
958835,7,P,0007
949927,7,P,0007
952485,5,P,0005
957371,10,P,0010
983483,6,P,0006
953483,6,P,0006
958065,1,P,0001
938789,6,P,0006
938784,6,P,0006
954783,25,P,0025
950364,9,P,0009
957531,824,P,0824
960132,801,P,0801
949683,139,P,0139
940544,139,P,0139
944755,139,P,0139
111135,839,P,0839
952556,805,P,0805
365314,0,P,BSTE
330925,0,P,BSTE
935816,136,P,0136
934604,136,P,0136
959296,0,P,TD30
929175,779,P,0779
954483,75,P,0075
937118,255,F,E255
917728,271,F,E271
917312,20,F,1020
921531,3,F,L003
920453,20,F,1020
922377,156,F,7156
921707,0,F,0000
919139,238,F,1238
548414,0,S,MW04
925299,1,P,0001
940588,1,P,0001
952985,18,P,0018
959006,47,P,0047
941693,41,P,0041
916982,259,F,E259
956471,219,F,E219
917823,154,F,E154
917532,117,F,7117
952785,807,P,0807
955177,0,P,PSA2
958718,105,P,0105
951287,0,P,01O2
943846,104,P,0104
959756,102,P,0102
949495,102,P,0102
949368,105,P,0105
949470,46,P,0046
960611,46,P,0046
959828,46,P,0046
954562,47,P,0047
963817,42,P,0042
963741,42,P,0042
956113,47,P,0047
962954,46,P,0046
952954,46,P,0046
962998,46,P,0046
959469,102,P,0102
959575,121,P,0121
916817,401,P,0401
47620,302,P,0302
945408,642,P,0642
47723,642,P,0642
49504,642,P,0642
49959,0,P,0000
47404,0,P,Q64Z
958610,113,P,0113
959071,47,P,0047
955811,47,P,0047
918416,49,P,0049
955615,12,P,0012
955616,72,P,0072
955614,72,P,0072
955620,72,P,0072
953552,9,P,0009
947752,62,P,0062
962171,6,P,0006
100406,985,S,0985
100366,988,X,0988
953027,103,P,0103
932037,100,P,0100
940405,101,P,0101
956718,101,P,0101
934499,804,P,0804
953631,804,P,0804
945467,805,P,0805
957496,0,P,PST5
100255,985,X,0985
100406,980,X,0980
106406,986,X,0986
931460,115,P,0115
937472,110,P,0110
946772,112,P,0112
927116,11,P,0011
947167,110,P,0110
971545,110,P,0110
935040,110,P,0110
939042,118,P,0118
952048,114,P,0114
950729,48,P,0048
928773,43,P,0043
957262,61,P,0061
530818,0,S,MW01
330810,0,S,NW01
946988,75,P,0075
958062,0,P,PSA8
948736,102,P,0102
927855,102,P,0102
960602,101,P,0101
960348,101,P,0101
943156,10,P,0010
937432,105,P,0105
951395,108,P,0108
940846,106,P,0106
935026,107,P,0107
938760,112,P,0112
950325,67,P,0067
957226,67,P,0067
954721,67,P,0067
957589,67,P,0067
942166,61,P,0061
952324,78,P,0078
955659,113,P,0113
950537,46,P,0046
354049,506,P,T506
895969,420,P,0420
955686,33,P,0033
928191,121,P,0121
948687,123,P,0123
960424,101,P,0101
915565,101,P,0101
945352,75,P,0075
952104,75,P,0075
954575,75,P,0075
955036,75,P,0075
943763,95,P,0095
946774,73,P,0073
947769,73,P,0073
958614,73,P,0073
929226,161,P,0161
957870,75,P,0075
934293,79,P,0079
923829,88,P,0088
960092,79,P,0079
950758,101,P,0101
960621,101,P,0101
937834,497,P,0497
920777,13,P,0013
100940,2,X,0002
101139,976,X,0976
101270,976,H,0976
101481,976,X,0976
101027,976,X,0976
101268,976,X,0976
101313,976,X,0976
100926,973,X,0973
0,0,X,00P1
0,0,P,MSP6
956404,185,P,0185
962251,122,P,0122
952773,47,P,0047
939341,44,P,0044
943494,124,P,0124
958453,123,P,0123
945054,122,P,0122
940395,81,P,0081
963077,120,P,0120
959260,120,P,0120
959266,102,P,0102
932913,120,P,0120
921187,121,P,0121
949371,121,P,0121
963378,121,P,0121
946548,121,P,0121
963664,121,P,0121
929152,0,P,TD20
660650,0,S,MN08
590131,0,S,MN11
958814,62,P,0062
952597,60,P,0060
943983,5,P,0005
949548,23,P,0023
945605,20,P,0020
960316,81,P,0081
458547,0,S,KKSP
658847,0,S,KKSP
957711,808,P,0808
961742,808,P,0808
959778,808,P,0808
963314,808,P,0808
957235,121,P,0121
961609,121,P,0121
962102,121,P,0121
953476,876,P,0876
948483,7,P,0007
125471,1,X,0001
0,1,P,0001
741753,1,X,0001
650968,1,X,0001
957713,875,P,0875
217134,968,X,0968
0,0,P,BXFC
103189,968,P,0968
246972,968,X,0968
925096,40,P,0040
0,640,P,0640
101236,976,H,0976
0,0,X,BXCC
0,0,X,0C63
917419,166,F,0166
934327,0,P,TD11
937628,0,P,CVTF
101232,976,X,0976
922014,276,F,E276
918580,25,F,1025
919552,35,F,1035
916645,263,F,5263
566588,0,B,0QMT
0,0,C,0SCK
0,0,C,0QNS
665669,1,X,0001
566739,2,X,0002
523866,4,X,0004
958938,60,P,0060
960215,75,P,0075
940881,73,P,0073
935038,46,P,0046
956280,47,P,0047
953064,43,P,0043
937962,49,P,0049
946856,48,P,0048
957123,46,P,0046
949981,47,P,0047
951838,52,P,0052
955401,52,P,0052
954291,52,P,0052
954513,163,P,0163
107123,837,X,0837
938807,43,P,0043
0,6,X,0006
950929,118,P,0118
951698,110,P,0110
519396,97,P,0097
107703,0,P,CCPD
936079,111,P,0111
956090,47,P,0047
920321,46,P,0046
953787,32,P,0032
160252,4,K,0004
958895,81,P,0081
958398,81,P,0081
953715,48,P,0048
111134,839,X,0839
161444,1,K,0001
160227,2,K,0002
160357,1,K,0001
160113,2,K,0002
160357,7,K,0007
160634,3,K,0003
160635,4,K,0004
160637,4,K,0004
160196,2,K,0002
922554,103,P,0103
79,0,X,0000
136,0,X,0000
173,0,X,0000
87,0,X,0000
362621,0,P,SITE
261,835,X,0835
114,835,X,0835
472,836,X,0836
925246,121,P,0121
950366,121,P,0121
600150,982,X,0982
351921,0,P,QTPU
351921,0,P,QTPW
345063,0,P,QTPU
358607,0,P,IR52
903583,0,S,MNBO
160197,1,K,0001
160093,4,K,0004
160637,1,K,0001
160695,2,K,0002
160607,2,K,0002
160643,2,K,0002
538124,0,S,QW01
105989,0,P,CCPD
593128,868,X,0868
958272,111,P,0111
952544,111,P,0111
936487,108,P,0108
937206,108,P,0108
935482,108,P,0108
459376,109,P,0109
950812,108,P,0108
955526,108,P,0108
935576,108,P,0108
935520,108,P,0108
962886,115,P,0115
962550,115,P,0115
955621,109,P,0109
948875,112,P,0112
963815,112,P,0112
953209,104,P,0104
963467,112,P,0112
963527,115,P,0115
963465,115,P,0115
963695,115,P,0115
960748,115,P,0115
960315,115,P,0115
937327,115,P,0115
907320,115,P,0115
958635,104,P,0104
960455,109,P,0109
923868,81,P,0081
942732,81,P,0081
956095,84,P,0084
955048,77,P,0077
959042,77,P,0077
961196,72,P,0072
936381,83,P,0083
957902,84,P,0084
969016,75,P,0075
668674,973,X,0973
901786,79,P,0079
1780,79,P,0079
938990,79,P,0079
962993,79,P,0079
931467,70,P,0070
949652,70,P,0070
951008,63,P,0063
901759,63,P,0063
952836,63,P,0063
928123,110,P,0110
962485,104,P,0104
926875,205,P,0205
998027,66,P,0066
960216,66,P,0066
955626,161,P,0161
763040,5,P,0005
944768,161,P,0161
959043,9,P,0009
961079,63,P,0063
963605,63,P,0063
963569,63,P,0063
963624,63,P,0063
963811,63,P,0063
963439,63,P,0063
944483,63,P,0063
953132,63,P,0063
941732,66,P,0066
944460,9,P,0009
959664,23,P,0023
925412,28,P,0028
933796,28,P,0028
960961,28,P,0028
923251,32,P,0032
340095,800,P,T800
346373,0,P,BXTE
346373,0,P,TEBX
940127,71,P,0071
935820,70,P,0070
953779,67,P,0067
947494,7,P,0007
938308,62,P,0062
961471,67,P,0067
938992,62,P,0062
331920,0,P,BXTE
366099,0,P,BXTE
357052,0,P,BNTE
950074,420,P,0420
787556,972,X,0972
961260,63,P,0063
961263,63,P,0063
943856,63,P,0063
932277,18,P,0018
949727,18,P,0018
955869,18,P,0018
906065,18,P,0018
951476,18,P,0018
961416,18,P,0018
957224,18,P,0018
962604,18,P,0018
949838,18,P,0018
927204,18,P,0018
961869,25,P,0025
937990,20,P,0020
963134,25,P,0025
949241,25,P,0025
954764,34,P,0034
954769,34,P,0034
454769,34,P,0034
910950,869,P,0869
961146,0,P,TD32
955328,868,P,0868
948416,0,P,0000
943737,0,P,TD30
934797,0,P,TD30
943797,30,P,0030
943792,0,P,TD30
961251,868,P,0868
951556,6,P,0006
940843,20,P,0020
952205,46,P,0046
952907,42,P,0042
941271,43,P,0043
941771,43,P,0043
962235,106,P,0106
962259,106,P,0106
963587,106,P,0106
931714,106,P,0106
954244,106,P,0106
962089,100,P,0100
763735,106,P,0106
933612,100,P,0100
947638,108,P,0108
948900,43,P,0043
956539,48,P,0048
946074,48,P,0048
962087,52,P,0052
960174,52,P,0052
957417,44,P,0044
937315,42,P,0042
952396,40,P,0040
961126,43,P,0043
962739,113,P,0113
932251,113,P,0113
963470,103,P,0103
963750,103,P,0103
909098,103,P,0103
953892,43,P,0043
956187,50,P,0050
962547,220,P,0220
920773,110,P,0110
963482,115,P,0115
953578,115,P,0115
958334,77,P,0077
962641,20,P,0020
962836,70,P,0070
954654,77,P,0077
960696,88,P,0088
937691,881,P,D881
937091,88,P,0088
958901,5,P,0005
927080,5,P,0005
927085,5,P,0005
945732,5,P,0005
958436,70,P,0070
958438,78,P,0078
923898,60,P,0060
962523,76,P,0076
958964,69,P,0069
955531,72,P,0072
940499,75,P,0075
948918,75,P,0075
934049,75,P,0075
932743,75,P,0075
956932,83,P,0083
943838,17,P,0017
963566,17,P,0017
958681,17,P,0017
956802,19,P,0019
957726,34,P,0034
954925,75,P,0075
949640,75,P,0075
947518,77,P,0077
608816,0,P,EHPO
535430,0,P,EHPW
636377,0,P,IMPW
636379,0,P,E4PW
942107,32,P,0032
916159,34,P,0034
956958,32,P,0032
938954,50,P,0050
943003,50,P,0050
951274,48,P,0048
960642,45,P,0045
962555,46,P,0046
958290,48,P,0048
951518,48,P,0048
931734,48,P,0048
937569,49,P,0049
937967,49,P,0049
963628,49,P,0049
959433,0,P,0000
938297,47,P,0047
961709,42,P,0042
933592,114,P,0114
961963,114,P,0114
963640,108,P,0108
958963,114,P,0114
942791,103,P,0103
947291,104,P,0104
958759,111,P,0111
955536,105,P,0105
945303,107,P,0107
931445,107,P,0107
963823,107,P,0107
963354,107,P,0107
963633,107,P,0107
902670,105,P,0105
942749,107,P,0107
944601,107,P,0107
929000,107,P,0107
921426,530,P,0530
925207,530,P,0530
920126,96,P,0096
963041,94,P,0094
0,90,P,0090
962578,90,P,0090
934729,83,P,0083
960593,107,P,0107
957755,105,P,0105
943166,100,P,0100
943144,105,P,0105
960980,102,P,0102
935438,102,P,0102
958356,83,P,0083
954729,75,P,0075
958897,75,P,0075
925609,102,P,0102
960536,102,P,0102
946748,102,P,0102
957685,102,P,0102
976661,109,P,0109
903698,103,P,0103
903618,39,P,1039
945983,71,P,0071
957862,1,P,0001
955788,71,P,0071
938558,71,P,0071
963808,106,P,0106
963808,100,P,0100
941880,106,P,0106
345388,0,P,MTPU
950266,71,P,0071
961024,71,P,0071
959550,72,P,0072
954552,72,P,0072
951660,60,P,0060
945168,66,P,0066
946530,66,P,0066
362227,110,P,T110
353422,730,P,T730
962924,69,P,0069
929518,66,P,0066
956775,72,P,0072
923310,61,P,0061
962745,72,P,0072
963601,61,P,0061
949718,76,P,0076
956625,79,P,0079
960290,78,P,0078
962822,67,P,0067
959161,62,P,0062
931809,0,P,NYPD
937726,62,P,0062
949492,62,P,0062
957483,62,P,0062
936219,62,P,0062
961722,67,P,0067
931168,68,P,0068
951168,69,P,0069
939082,70,P,0070
963298,120,P,0120
963235,120,P,0120
963033,120,P,0120
931000,102,P,0102
949459,122,P,0122
950334,121,P,0121
0,0,P,0D14
362255,110,P,T110
959446,19,P,0019
940955,19,P,0019
962034,25,P,0025
962517,27,P,0027
929717,122,P,0122
954720,122,P,0122
960676,122,P,0122
963503,25,P,0025
925003,20,P,0020
956001,33,P,0033
959328,23,P,0023
963579,33,P,0033
939108,33,P,0033
956133,34,P,0034
955172,34,P,0034
100323,976,X,0976
101420,976,X,0976
959364,53,P,0053
960738,83,P,0083
955040,83,P,0083
902589,94,P,0094
962584,94,P,0094
962515,94,P,0094
943171,26,P,0026
963620,105,P,0105
930756,105,P,0105
954871,105,P,0105
954717,105,P,0105
957542,105,P,0105
346095,109,P,T109
940446,33,P,0033
957013,20,P,0020
961873,20,P,0020
959719,23,P,0023
933518,70,P,0070
944942,20,P,0020
956365,20,P,0020
0,25,P,0025
953843,25,P,0025
945255,28,P,0028
962083,3,P,0003
946168,113,P,0113
957027,113,P,0113
963657,113,P,0113
931665,105,P,0105
944061,105,P,0105
954852,34,P,0034
948903,19,P,0019
941127,27,P,0027
951571,24,P,0024
951395,105,P,0105
898734,105,P,0105
963553,105,P,0105
963591,105,P,0105
963658,105,P,0105
961757,109,P,0109
955241,113,P,0113
938636,113,P,0113
958622,106,P,0106
948173,106,P,0106
962942,24,P,0024
944974,114,P,0114
952873,100,P,0100
955376,109,P,0109
948209,103,P,0103
942343,102,P,0102
953290,103,P,0103
953250,103,P,0103
944228,103,P,0103
963562,105,P,0105
963502,105,P,0105
963469,105,P,0105
963603,105,P,0105
963656,105,P,0105
963496,105,P,0105
932677,107,P,0107
911155,105,P,0105
917155,104,P,0104
954681,104,X,0104
954581,104,P,0104
954587,104,P,0104
981546,104,P,0104
929325,104,P,0104
933339,103,P,0103
961271,103,P,0103
951399,103,P,0103
952224,100,P,0100
955458,105,P,0105
945016,1,P,0001
952975,1,P,0001
943723,1,P,0001
944314,6,P,0006
962762,1,P,0001
963763,44,P,0044
963375,44,P,0044
963692,44,P,0044
962366,44,P,0044
961232,79,P,0079
939391,46,P,0046
934391,46,P,0046
957819,46,P,0046
959564,46,P,0046
959006,41,P,0041
918436,163,P,0163
956776,42,P,0042
960402,44,P,0044
954481,40,P,0040
963389,40,P,0040
960641,0,P,0000
950590,23,P,0023
963447,26,P,0026
958524,34,P,0034
953624,30,P,0030
948627,48,P,0048
926222,48,P,0048
957220,46,P,0046
963781,0,P,0000
963460,46,P,0046
938093,163,P,0163
612318,0,S,BX03
938439,45,P,0045
960329,44,P,0044
952501,44,P,0044
922827,44,P,0044
954909,88,P,0088
960337,73,P,0073
947835,7,P,0007
951933,84,P,0084
962033,84,P,0084
960033,84,P,0084
960083,84,P,0084
960092,72,P,0072
960090,72,P,0072
955043,77,P,0077
935946,73,P,0073
961068,73,P,0073
924062,84,P,0084
941106,87,P,0087
941106,84,P,0084
957043,87,P,0087
101126,2,X,0002
101494,2,X,0002
100895,2,X,0002
961504,0,P,PSA8
954052,808,P,0808
951597,117,P,0117
917212,109,P,0109
959477,109,P,0109
959403,109,P,0109
939072,110,P,0110
921458,109,P,0109
61957,114,P,0114
941624,114,P,0114
961303,114,P,0114
938119,33,P,0033
957455,33,P,0033
946995,26,P,0026
942818,26,P,0026
952904,25,P,0025
946940,24,P,0024
934404,711,P,0711
942683,111,P,0111
937324,114,P,0114
958839,117,P,0117
966665,114,P,0114
0,117,P,0117
942526,114,P,0114
958912,115,P,0115
994414,115,P,0115
963637,115,P,0115
962066,110,P,0110
951866,111,P,0111
685731,0,S,BK18
963431,108,P,0108
963757,115,P,0115
960571,109,P,1109
962730,109,P,0109
924605,109,P,0109
966102,111,P,0111
160243,3,K,0003
957300,44,P,0044
926865,41,P,0041
936730,41,P,0041
922896,13,P,0013
946087,6,P,0006
963394,6,P,0006
960227,6,P,0006
949846,6,P,0006
925712,1,P,0001
958197,27,P,0027
963542,72,P,0072
961899,76,P,0076
961885,76,P,0076
952268,76,P,0076
962441,79,P,0079
961703,76,P,0076
946206,76,P,0076
962343,13,P,0013
953958,13,P,0013
923973,13,P,0013
423973,13,P,0013
928575,73,P,0073
961654,9,P,0009
944615,9,P,0009
941058,14,P,0014
954044,14,P,0014
929361,14,P,0014
942207,7,P,0007
959148,7,P,0007
160475,4,K,0004
951667,401,P,0401
953648,401,P,0401
892140,401,P,0401
925923,56,P,0056
925923,106,P,0106
904278,401,P,0401
944546,401,P,0401
925423,406,P,0406
620278,0,S,BX01
926523,401,P,0401
936875,401,P,0401
945508,771,P,0771
637063,0,S,MN06
589414,0,S,BX04
538134,0,S,BX02
695943,0,S,MN10
588413,0,S,MN04
606990,0,S,BX01
686951,0,S,BX05
929395,16,P,0016
668645,0,S,BX06
951879,68,P,0068
981829,66,P,0066
946567,71,P,0071
895320,14,P,0014
897031,9,P,0009
963675,70,P,0070
963456,70,P,0070
938037,76,P,0076
963822,70,P,0070
963578,70,P,0070
963578,700,P,0700
963576,70,P,0070
516215,0,S,KS13
916665,0,S,KS13
955040,70,P,0070
985632,70,P,0070
960017,70,P,0070
958987,70,P,0070
667980,0,S,KS06
956578,67,P,0067
861035,67,P,0067
963497,67,P,0067
947523,67,P,0067
956894,67,P,0067
963671,67,P,0067
961287,62,P,0062
955094,67,P,0067
955041,67,P,0067
292486,67,P,0067
950705,67,P,0067
940148,67,P,0067
959197,67,P,0067
950047,186,P,0186
931988,186,P,0186
949617,71,P,0071
635835,0,S,KS06
960186,62,P,0062
888908,62,P,0062
944757,62,P,0062
953856,78,P,0078
958248,78,P,0078
963779,62,P,0062
963457,62,P,0062
963436,62,P,0062
963386,62,P,0062
963730,62,P,0062
949163,62,P,0062
933694,62,P,0062
962478,62,P,0062
962840,61,P,0061
938770,62,P,0062
947824,62,P,0062
959584,70,P,0070
959533,70,P,0070
528364,0,S,KS11
589383,0,S,KS11
531401,0,S,BK10
948771,68,P,0068
946711,10,P,0010
977587,60,P,0060
954830,68,P,0068
951969,68,P,0068
909395,61,P,0061
961748,70,P,0070
927581,60,P,0060
685731,0,S,0000
935348,70,P,0070
955348,10,P,0010
955678,70,P,0070
958699,70,P,0070
961570,70,P,0070
901572,70,P,0070
912338,70,P,0070
962002,70,P,0070
538762,0,S,KS05
952972,19,P,0019
954619,33,P,0033
943750,33,P,0033
961706,52,P,0052
953165,36,P,0036
963149,30,P,0030
944162,30,P,0030
942355,32,P,0032
160507,2,K,0002
264613,3,K,0003
161613,3,K,0003
959589,88,P,0088
933554,27,P,0027
953559,77,P,0077
959966,77,P,0077
930966,77,P,0077
945529,89,P,0089
945529,84,P,0084
961299,84,P,0084
459576,84,P,0084
